Country;iso3;year;month;type;expected.mean;acm.mean;excess.mean*;cumul.excess.mean*;cumul.excess.low*;cumul.excess.high*
Saint Lucia;LCA;2021;9;predicted;135;269;134;473;253;711
Saint Lucia;LCA;2021;10;predicted;135;220;85;558;317;805
Saint Lucia;LCA;2021;11;predicted;135;180;44;602;355;855
Saint Lucia;LCA;2021;12;predicted;136;165;29;631;382;905
Sri Lanka;LKA;2020;1;reported;13059;13254;191;191;-518;916
Sri Lanka;LKA;2020;2;reported;12758;11686;-1076;-885;-2044;230
Sri Lanka;LKA;2020;3;reported;12533;9005;-3532;-4416;-5928;-2958
Sri Lanka;LKA;2020;4;reported;12457;7158;-5303;-9719;-11526;-7979
Sri Lanka;LKA;2020;5;reported;12591;12254;-341;-10060;-12097;-8219
Sri Lanka;LKA;2020;6;reported;12578;12900;318;-9742;-12013;-7660
Sri Lanka;LKA;2020;7;reported;12434;11782;-656;-10398;-12760;-8268
Sri Lanka;LKA;2020;8;reported;12126;11472;-657;-11056;-13567;-8829
Sri Lanka;LKA;2020;9;reported;12046;11440;-609;-11665;-14315;-9227
Sri Lanka;LKA;2020;10;reported;12473;10251;-2225;-13890;-16611;-11291
Sri Lanka;LKA;2020;11;reported;13134;9797;-3341;-17231;-20202;-14205
Sri Lanka;LKA;2020;12;reported;13542;11432;-2113;-19345;-22537;-16078
Sri Lanka;LKA;2021;1;reported;13559;12442;-1120;-20465;-23692;-16867
Sri Lanka;LKA;2021;2;reported;13329;11965;-1368;-21833;-25412;-18137
Sri Lanka;LKA;2021;3;reported;13086;12851;-239;-22071;-25906;-18297
Sri Lanka;LKA;2021;4;reported;12985;11870;-1119;-23190;-27206;-19086
Sri Lanka;LKA;2021;5;reported;13139;9255;-3887;-27077;-31571;-22733
Sri Lanka;LKA;2021;6;reported;13153;12128;-1028;-28105;-32650;-23551
Sri Lanka;LKA;2021;7;predicted;13028;15409;2378;-25728;-31858;-19083
Sri Lanka;LKA;2021;8;predicted;12634;20328;7690;-18038;-27098;-8238
Sri Lanka;LKA;2021;9;predicted;12573;18814;6237;-11801;-23412;138
Sri Lanka;LKA;2021;10;predicted;13021;14622;1597;-10204;-22792;2951
Sri Lanka;LKA;2021;11;predicted;13707;15177;1466;-8737;-22448;5959
Sri Lanka;LKA;2021;12;predicted;14144;15754;1606;-7131;-22396;9974
Lesotho;LSO;2020;1;predicted;2876;2930;55;55;-699;834
Lesotho;LSO;2020;2;predicted;2896;2909;13;67;-986;1337
Lesotho;LSO;2020;3;predicted;2919;2933;14;81;-1209;1598
Lesotho;LSO;2020;4;predicted;2992;2621;-371;-290;-1767;1316
Lesotho;LSO;2020;5;predicted;3045;2754;-291;-581;-2217;1142
Lesotho;LSO;2020;6;predicted;3089;2777;-313;-893;-2731;1080
Lesotho;LSO;2020;7;predicted;3090;3218;128;-765;-2733;1353
Lesotho;LSO;2020;8;predicted;3075;3293;218;-547;-2842;1642
Lesotho;LSO;2020;9;predicted;2989;3247;258;-289;-2648;2122
Lesotho;LSO;2020;10;predicted;2942;3266;324;35;-2527;2617
Lesotho;LSO;2020;11;predicted;2929;3082;154;188;-2398;2879
Lesotho;LSO;2020;12;predicted;2910;3066;157;345;-2421;3172
Lesotho;LSO;2021;1;predicted;2878;3464;586;931;-2040;4231
Lesotho;LSO;2021;2;predicted;2899;3469;570;1501;-1488;4701
Lesotho;LSO;2021;3;predicted;2921;3127;206;1707;-1449;4977
Lesotho;LSO;2021;4;predicted;2993;2867;-126;1581;-1598;4954
Lesotho;LSO;2021;5;predicted;3046;3056;10;1591;-1778;5221
Lesotho;LSO;2021;6;predicted;3089;3008;-81;1510;-1978;5150
Lesotho;LSO;2021;7;predicted;3091;3397;306;1816;-1732;5597
Lesotho;LSO;2021;8;predicted;3076;3434;358;2174;-1567;6016
Lesotho;LSO;2021;9;predicted;2990;3862;871;3045;-852;6968
Lesotho;LSO;2021;10;predicted;2944;3234;290;3335;-795;7427
Lesotho;LSO;2021;11;predicted;2929;3140;211;3546;-587;7652
Lesotho;LSO;2021;12;predicted;2909;3192;284;3830;-450;8000
Lithuania;LTU;2020;1;reported;3405;3500;95;95;-17;211
Lithuania;LTU;2020;2;reported;3418;3189;-229;-134;-300;49
Lithuania;LTU;2020;3;reported;3324;3503;179;45;-185;281
Lithuania;LTU;2020;4;reported;3176;3366;190;236;-30;495
Lithuania;LTU;2020;5;reported;3059;3240;181;417;120;702
Lithuania;LTU;2020;6;reported;2949;3323;374;791;451;1113
Lithuania;LTU;2020;7;reported;2889;3233;344;1135;790;1483
Lithuania;LTU;2020;8;reported;2845;3259;414;1549;1197;1914
Lithuania;LTU;2020;9;reported;2843;3130;287;1836;1469;2222
Lithuania;LTU;2020;10;reported;2988;3622;634;2470;2075;2886
Lithuania;LTU;2020;11;reported;3135;4336;1201;3671;3275;4098
Lithuania;LTU;2020;12;reported;3332;5815;2483;6154;5712;6605
Lithuania;LTU;2021;1;reported;3327;5155;1828;7983;7536;8471
Lithuania;LTU;2021;2;reported;3339;3675;336;8319;7841;8819
Lithuania;LTU;2021;3;reported;3242;3758;516;8835;8334;9352
Lithuania;LTU;2021;4;reported;3097;3636;539;9374;8879;9962
Lithuania;LTU;2021;5;reported;2984;3755;771;10145;9579;10731
Lithuania;LTU;2021;6;reported;2878;3545;667;10812;10213;11430
Lithuania;LTU;2021;7;reported;2825;3445;620;11432;10868;12060
Lithuania;LTU;2021;8;reported;2776;3431;655;12087;11514;12730
Lithuania;LTU;2021;9;reported;2777;3885;1108;13195;12588;13828
Lithuania;LTU;2021;10;reported;2916;4722;1806;15001;14372;15648
Lithuania;LTU;2021;11;reported;3059;4322;1263;16265;15631;16924
Lithuania;LTU;2021;12;reported;3247;4429;1182;17447;16782;18104
Luxembourg;LUX;2020;1;reported;397;371;-26;-26;-46;-7
Luxembourg;LUX;2020;2;reported;407;334;-73;-99;-129;-68
Luxembourg;LUX;2020;3;reported;396;416;20;-79;-116;-44
Luxembourg;LUX;2020;4;reported;363;391;28;-51;-96;-8
Luxembourg;LUX;2020;5;reported;340;351;11;-40;-90;8
Luxembourg;LUX;2020;6;reported;333;308;-25;-65;-121;-13
Luxembourg;LUX;2020;7;reported;339;332;-7;-73;-133;-13
Luxembourg;LUX;2020;8;reported;342;363;21;-51;-116;12
Luxembourg;LUX;2020;9;reported;348;344;-4;-55;-121;6
Luxembourg;LUX;2020;10;reported;362;380;18;-37;-101;32
Luxembourg;LUX;2020;11;reported;379;520;141;104;34;175
Luxembourg;LUX;2020;12;reported;404;498;94;198;123;270
Luxembourg;LUX;2021;1;reported;405;436;31;229;148;308
Luxembourg;LUX;2021;2;reported;416;361;-55;174;89;258
Luxembourg;LUX;2021;3;reported;404;427;23;197;107;287
Luxembourg;LUX;2021;4;reported;371;354;-17;181;92;272
Luxembourg;LUX;2021;5;reported;347;331;-16;165;71;262
Luxembourg;LUX;2021;6;reported;340;326;-14;151;56;256
Luxembourg;LUX;2021;7;reported;345;335;-10;141;40;245
Luxembourg;LUX;2021;8;reported;349;318;-31;110;6;216
Luxembourg;LUX;2021;9;reported;354;344;-10;100;-4;206
Luxembourg;LUX;2021;10;reported;369;393;24;124;15;234
Luxembourg;LUX;2021;11;reported;387;422;35;159;52;269
Luxembourg;LUX;2021;12;reported;412;422;10;169;57;281
Latvia;LVA;2020;1;reported;2555;2514;-41;-41;-126;43
Latvia;LVA;2020;2;reported;2447;2230;-217;-258;-395;-116
Latvia;LVA;2020;3;reported;2593;2372;-221;-480;-659;-297
Latvia;LVA;2020;4;reported;2394;2341;-53;-533;-732;-328
Latvia;LVA;2020;5;reported;2270;2308;38;-495;-716;-265
Latvia;LVA;2020;6;reported;2145;2249;104;-391;-623;-148
Latvia;LVA;2020;7;reported;2182;2213;31;-360;-609;-92
Latvia;LVA;2020;8;reported;2122;2238;116;-245;-526;33
Latvia;LVA;2020;9;reported;2127;2149;22;-223;-520;68
Latvia;LVA;2020;10;reported;2276;2429;153;-71;-379;233
Latvia;LVA;2020;11;reported;2270;2523;253;182;-129;503
Latvia;LVA;2020;12;reported;2543;3259;716;898;558;1233
Latvia;LVA;2021;1;reported;2537;3569;1032;1931;1587;2269
Latvia;LVA;2021;2;reported;2427;2824;397;2327;1962;2701
Latvia;LVA;2021;3;reported;2577;2692;115;2443;2081;2849
Latvia;LVA;2021;4;reported;2374;2556;182;2625;2242;3041
Latvia;LVA;2021;5;reported;2258;2708;450;3074;2666;3498
Latvia;LVA;2021;6;reported;2133;2633;500;3574;3177;3999
Latvia;LVA;2021;7;reported;2170;2560;390;3964;3543;4404
Latvia;LVA;2021;8;reported;2111;2336;225;4190;3761;4646
Latvia;LVA;2021;9;reported;2112;2546;434;4623;4182;5083
Latvia;LVA;2021;10;reported;2265;3570;1305;5928;5477;6404
Latvia;LVA;2021;11;reported;2254;3583;1329;7257;6796;7753
Latvia;LVA;2021;12;reported;2521;3010;489;7745;7275;8252
Morocco;MAR;2020;1;predicted;22230;22801;572;572;-4977;7186
Morocco;MAR;2020;2;predicted;21777;21873;96;668;-6967;9445
Morocco;MAR;2020;3;predicted;21604;21375;-230;438;-9022;11146
Morocco;MAR;2020;4;predicted;21358;20775;-583;-144;-10899;12361
Morocco;MAR;2020;5;predicted;20686;20250;-436;-581;-13339;13604
Morocco;MAR;2020;6;predicted;20406;21236;830;249;-12560;15513
Morocco;MAR;2020;7;predicted;19777;22548;2771;3020;-11746;18585
Morocco;MAR;2020;8;predicted;19919;24871;4953;7973;-8253;24982
Morocco;MAR;2020;9;predicted;20352;24851;4499;12472;-5150;29628
Morocco;MAR;2020;10;predicted;21044;26835;5791;18263;33;36916
Morocco;MAR;2020;11;predicted;21506;29282;7776;26039;6987;45720
Morocco;MAR;2020;12;predicted;22038;28247;6209;32248;12068;54371
Morocco;MAR;2021;1;predicted;22751;25958;3207;35455;12934;58252
Morocco;MAR;2021;2;predicted;22261;22943;682;36137;13217;60103
Morocco;MAR;2021;3;predicted;22097;21891;-206;35931;11671;60532
Morocco;MAR;2021;4;predicted;21848;22156;308;36239;11031;61970
Morocco;MAR;2021;5;predicted;21146;21318;172;36411;10052;63348
Morocco;MAR;2021;6;predicted;20861;22236;1375;37786;10127;64666
Morocco;MAR;2021;7;predicted;20213;23747;3534;41320;13316;68653
Morocco;MAR;2021;8;predicted;20366;30115;9749;51069;21318;79895
Morocco;MAR;2021;9;predicted;20806;26857;6051;57120;28119;87271
Morocco;MAR;2021;10;predicted;21519;24367;2849;59968;30693;90220
Morocco;MAR;2021;11;predicted;21983;24042;2058;62027;32833;94156
Morocco;MAR;2021;12;predicted;22533;25040;2506;64533;32360;96733
Monaco;MCO;2020;1;reported;45;46;1;1;-4;5
Monaco;MCO;2020;2;reported;44;36;-8;-7;-14;0
Monaco;MCO;2020;3;reported;42;53;11;4;-5;12
Monaco;MCO;2020;4;reported;40;45;5;9;-1;19
Monaco;MCO;2020;5;reported;38;38;0;9;-2;20
Monaco;MCO;2020;6;reported;38;39;1;10;-2;23
Monaco;MCO;2020;7;reported;38;37;-1;10;-4;23
Monaco;MCO;2020;8;reported;38;43;5;14;1;29
Monaco;MCO;2020;9;reported;40;44;4;18;3;33
Monaco;MCO;2020;10;reported;42;47;5;23;7;38
Monaco;MCO;2020;11;reported;44;42;-2;21;5;38
Monaco;MCO;2020;12;reported;44;51;7;28;10;45
Monaco;MCO;2021;1;reported;44;58;14;41;22;60
Monaco;MCO;2021;2;reported;43;70;27;68;49;87
Monaco;MCO;2021;3;reported;41;66;25;93;74;113
Monaco;MCO;2021;4;reported;39;40;1;94;74;116
Monaco;MCO;2021;5;reported;38;58;20;115;94;137
Monaco;MCO;2021;6;reported;37;27;-10;105;84;127
Monaco;MCO;2021;7;reported;37;39;2;107;84;130
Monaco;MCO;2021;8;reported;38;45;7;114;91;138
Monaco;MCO;2021;9;reported;39;46;7;121;98;146
Monaco;MCO;2021;10;reported;42;50;8;130;105;154
Monaco;MCO;2021;11;reported;43;36;-7;123;98;148
Monaco;MCO;2021;12;reported;43;58;15;137;111;162
Republic of Moldova;MDA;2020;1;reported;3316;3477;161;161;4;312
Republic of Moldova;MDA;2020;2;reported;3214;3098;-116;46;-186;277
Republic of Moldova;MDA;2020;3;reported;3100;2708;-392;-346;-644;-60
Republic of Moldova;MDA;2020;4;reported;2980;2275;-705;-1051;-1388;-725
Republic of Moldova;MDA;2020;5;reported;2904;3873;969;-82;-443;294
Republic of Moldova;MDA;2020;6;reported;2751;3339;588;506;110;879
Republic of Moldova;MDA;2020;7;reported;2588;3355;767;1273;854;1685
Republic of Moldova;MDA;2020;8;reported;2529;2707;178;1451;1017;1890
Republic of Moldova;MDA;2020;9;reported;2654;3467;813;2264;1785;2718
Republic of Moldova;MDA;2020;10;reported;2888;3829;941;3205;2695;3690
Republic of Moldova;MDA;2020;11;reported;3113;3736;623;3828;3264;4345
Republic of Moldova;MDA;2020;12;reported;3243;4852;1609;5436;4893;5968
Republic of Moldova;MDA;2021;1;reported;3240;4128;888;6325;5737;6898
Republic of Moldova;MDA;2021;2;reported;3141;3691;550;6875;6249;7478
Republic of Moldova;MDA;2021;3;reported;3030;4908;1878;8753;8123;9403
Republic of Moldova;MDA;2021;4;reported;2916;4345;1429;10183;9525;10852
Republic of Moldova;MDA;2021;5;reported;2836;3378;542;10725;10040;11435
Republic of Moldova;MDA;2021;6;reported;2689;3024;335;11060;10334;11794
Republic of Moldova;MDA;2021;7;reported;2525;2946;421;11481;10740;12210
Republic of Moldova;MDA;2021;8;reported;2475;2499;24;11505;10735;12239
Republic of Moldova;MDA;2021;9;reported;2589;3574;985;12490;11722;13264
Republic of Moldova;MDA;2021;10;reported;2819;4764;1945;14434;13648;15228
Republic of Moldova;MDA;2021;11;reported;3044;4713;1669;16104;15293;16950
Republic of Moldova;MDA;2021;12;reported;3178;3416;238;16342;15509;17186
Madagascar;MDG;2020;1;predicted;14807;14943;136;136;-3409;4467
Madagascar;MDG;2020;2;predicted;14790;14864;74;210;-5112;6564
Madagascar;MDG;2020;3;predicted;14838;15074;236;446;-6527;7993
Madagascar;MDG;2020;4;predicted;14905;13483;-1422;-976;-8900;7805
Madagascar;MDG;2020;5;predicted;15083;14966;-118;-1094;-9904;9093
Madagascar;MDG;2020;6;predicted;15261;16012;752;-342;-9935;11243
Madagascar;MDG;2020;7;predicted;15315;19258;3943;3600;-7133;17553
Madagascar;MDG;2020;8;predicted;15259;17797;2537;6138;-5681;20081
Madagascar;MDG;2020;9;predicted;15167;16860;1693;7831;-5246;22209
Madagascar;MDG;2020;10;predicted;14981;16173;1192;9023;-4777;24245
Madagascar;MDG;2020;11;predicted;14919;15591;672;9695;-4491;25592
Madagascar;MDG;2020;12;predicted;14806;15479;673;10368;-4398;26230
Madagascar;MDG;2021;1;predicted;14969;16060;1092;11459;-3025;28580
Madagascar;MDG;2021;2;predicted;14956;16114;1158;12617;-2849;29797
Madagascar;MDG;2021;3;predicted;15007;17371;2364;14981;-1420;32950
Madagascar;MDG;2021;4;predicted;15074;18159;3085;18066;-212;36378
Madagascar;MDG;2021;5;predicted;15254;17550;2296;20362;1840;39236
Madagascar;MDG;2021;6;predicted;15439;16052;613;20976;2082;40796
Madagascar;MDG;2021;7;predicted;15489;15928;438;21414;2378;41740
Madagascar;MDG;2021;8;predicted;15431;15381;-49;21365;2521;42256
Madagascar;MDG;2021;9;predicted;15333;15398;65;21430;1792;42701
Madagascar;MDG;2021;10;predicted;15147;15311;164;21594;2046;42964
Madagascar;MDG;2021;11;predicted;15082;15467;385;21979;2037;43479
Madagascar;MDG;2021;12;predicted;14975;16497;1522;23501;2883;46642
Maldives;MDV;2020;1;reported;96;114;18;18;11;26
Maldives;MDV;2020;2;reported;99;96;-3;16;5;27
Maldives;MDV;2020;3;reported;99;109;10;26;12;39
Maldives;MDV;2020;4;reported;97;91;-6;19;3;35
Maldives;MDV;2020;5;reported;93;109;16;35;17;53
Maldives;MDV;2020;6;reported;90;91;1;36;16;56
Maldives;MDV;2020;7;reported;87;115;28;64;41;86
Maldives;MDV;2020;8;reported;86;129;43;107;83;129
Maldives;MDV;2020;9;reported;86;112;26;132;108;157
Maldives;MDV;2020;10;reported;88;103;15;147;121;171
Maldives;MDV;2020;11;reported;91;110;19;166;139;192
Maldives;MDV;2020;12;reported;94;96;2;168;139;195
Maldives;MDV;2021;1;reported;94;146;52;220;190;249
Maldives;MDV;2021;2;reported;96;142;46;266;234;296
Maldives;MDV;2021;3;reported;98;127;29;295;262;327
Maldives;MDV;2021;4;reported;95;145;50;345;309;378
Maldives;MDV;2021;5;reported;92;191;99;444;409;480
Maldives;MDV;2021;6;reported;88;161;73;517;479;555
Maldives;MDV;2021;7;reported;86;93;7;524;486;563
Maldives;MDV;2021;8;reported;85;70;-15;510;471;549
Maldives;MDV;2021;9;reported;85;70;-15;495;456;535
Maldives;MDV;2021;10;reported;86;80;-6;489;447;530
Maldives;MDV;2021;11;reported;89;146;57;546;501;589
Maldives;MDV;2021;12;reported;93;181;88;634;588;679
Mexico;MEX;2020;1;reported;70247;72329;710;710;-1146;2622
Mexico;MEX;2020;2;reported;64988;62320;-4040;-3330;-6234;-620
Mexico;MEX;2020;3;reported;64660;61368;-4664;-7994;-11643;-4437
Mexico;MEX;2020;4;reported;60736;67115;5007;-2987;-6944;1048
Mexico;MEX;2020;5;reported;61329;98105;35404;32417;27758;36949
Mexico;MEX;2020;6;reported;58671;107148;47105;79521;74340;84682
Mexico;MEX;2020;7;reported;60539;116138;54227;133748;128385;139263
Mexico;MEX;2020;8;reported;60104;100088;38612;172360;166316;178559
Mexico;MEX;2020;9;reported;59027;83267;22868;195228;188989;201632
Mexico;MEX;2020;10;reported;61620;86374;23381;218609;211766;225535
Mexico;MEX;2020;11;reported;63633;95508;30503;249112;241944;256551
Mexico;MEX;2020;12;reported;72069;121483;48042;297154;289566;305289
Mexico;MEX;2021;1;reported;72209;177091;104176;401331;393778;409473
Mexico;MEX;2021;2;reported;66736;109601;42160;443491;435181;452497
Mexico;MEX;2021;3;reported;66525;85605;18375;461866;452861;471312
Mexico;MEX;2021;4;reported;62372;72722;9644;471510;462334;480547
Mexico;MEX;2021;5;reported;62931;66793;3157;474667;464740;483957
Mexico;MEX;2021;6;reported;60391;63187;2090;476758;467300;486445
Mexico;MEX;2021;7;reported;62156;79599;16738;493496;483538;503125
Mexico;MEX;2021;8;reported;61858;118559;55995;549491;539161;559595
Mexico;MEX;2021;9;reported;60609;102972;41658;591149;580886;601343
Mexico;MEX;2021;10;reported;63272;80556;16579;607728;596537;618114
Mexico;MEX;2021;11;reported;65430;70992;4857;612585;600869;623632
Mexico;MEX;2021;12;reported;73955;74446;-215;612370;600709;623852
Marshall Islands;MHL;2020;1;predicted;27;26;-1;-1;-13;13
Marshall Islands;MHL;2020;2;predicted;27;27;0;-1;-18;18
Marshall Islands;MHL;2020;3;predicted;27;27;0;-1;-24;22
Marshall Islands;MHL;2020;4;predicted;27;29;2;1;-24;30
Marshall Islands;MHL;2020;5;predicted;27;30;3;4;-27;37
Marshall Islands;MHL;2020;6;predicted;27;30;3;7;-27;45
Marshall Islands;MHL;2020;7;predicted;27;30;3;10;-26;48
Marshall Islands;MHL;2020;8;predicted;27;29;2;12;-25;53
Marshall Islands;MHL;2020;9;predicted;27;30;2;14;-26;57
Marshall Islands;MHL;2020;10;predicted;27;29;2;16;-25;61
Marshall Islands;MHL;2020;11;predicted;27;29;2;18;-24;64
Marshall Islands;MHL;2020;12;predicted;27;29;2;20;-27;71
Marshall Islands;MHL;2021;1;predicted;27;27;1;21;-29;73
Marshall Islands;MHL;2021;2;predicted;27;27;0;21;-32;74
Marshall Islands;MHL;2021;3;predicted;27;27;0;21;-32;76
Marshall Islands;MHL;2021;4;predicted;27;27;0;22;-33;77
Marshall Islands;MHL;2021;5;predicted;27;27;1;22;-32;81
Marshall Islands;MHL;2021;6;predicted;27;28;2;24;-33;86
Marshall Islands;MHL;2021;7;predicted;27;30;3;27;-29;92
Marshall Islands;MHL;2021;8;predicted;27;30;3;30;-27;95
Marshall Islands;MHL;2021;9;predicted;27;30;3;33;-26;100
Marshall Islands;MHL;2021;10;predicted;27;30;3;36;-25;105
Marshall Islands;MHL;2021;11;predicted;27;32;5;41;-24;110
Marshall Islands;MHL;2021;12;predicted;27;32;5;46;-21;118
North Macedonia;MKD;2020;1;reported;2201;2120;-81;-81;-196;31
North Macedonia;MKD;2020;2;reported;2168;1976;-192;-272;-445;-108
North Macedonia;MKD;2020;3;reported;2072;2001;-71;-344;-554;-133
North Macedonia;MKD;2020;4;reported;1957;2095;138;-206;-459;44
North Macedonia;MKD;2020;5;reported;1885;1981;96;-110;-393;166
North Macedonia;MKD;2020;6;reported;1838;2315;477;367;66;657
North Macedonia;MKD;2020;7;reported;1827;2275;448;815;466;1125
North Macedonia;MKD;2020;8;reported;1822;2206;384;1200;844;1523
North Macedonia;MKD;2020;9;reported;1843;2110;267;1466;1106;1808
North Macedonia;MKD;2020;10;reported;1943;2764;821;2287;1914;2634
North Macedonia;MKD;2020;11;reported;2068;4599;2531;4818;4424;5191
North Macedonia;MKD;2020;12;reported;2185;3929;1744;6562;6157;6968
North Macedonia;MKD;2021;1;reported;2186;2954;766;7329;6886;7739
North Macedonia;MKD;2021;2;reported;2157;2412;253;7582;7105;8012
North Macedonia;MKD;2021;3;reported;2062;3296;1233;8815;8330;9293
North Macedonia;MKD;2021;4;reported;1951;3840;1888;10703;10190;11203
North Macedonia;MKD;2021;5;reported;1872;2589;715;11418;10872;11942
North Macedonia;MKD;2021;6;reported;1822;2117;293;11711;11168;12266
North Macedonia;MKD;2021;7;reported;1821;2061;238;11949;11398;12521
North Macedonia;MKD;2021;8;reported;1810;3315;1503;13453;12878;14031
North Macedonia;MKD;2021;9;reported;1830;3271;1439;14892;14304;15471
North Macedonia;MKD;2021;10;reported;1931;2762;830;15721;15120;16322
North Macedonia;MKD;2021;11;reported;2055;2673;617;16338;15716;16968
North Macedonia;MKD;2021;12;reported;2176;2798;621;16959;16320;17635
Mali;MLI;2020;1;predicted;13443;14030;587;587;-2769;4689
Mali;MLI;2020;2;predicted;13181;13374;193;780;-4256;6309
Mali;MLI;2020;3;predicted;12867;13149;282;1062;-4931;7600
Mali;MLI;2020;4;predicted;12626;12150;-476;586;-6470;8561
Mali;MLI;2020;5;predicted;12447;13278;831;1417;-6950;10080
Mali;MLI;2020;6;predicted;12447;13921;1474;2891;-5765;12314
Mali;MLI;2020;7;predicted;12593;13636;1042;3933;-5546;14326
Mali;MLI;2020;8;predicted;12717;13251;534;4467;-5944;15261
Mali;MLI;2020;9;predicted;12726;13059;334;4801;-6482;16692
Mali;MLI;2020;10;predicted;12805;12610;-195;4606;-6756;16709
Mali;MLI;2020;11;predicted;13117;13166;49;4654;-7506;17193
Mali;MLI;2020;12;predicted;13272;14020;748;5402;-7193;18891
Mali;MLI;2021;1;predicted;13410;14097;687;6090;-7384;20186
Mali;MLI;2021;2;predicted;13148;13756;608;6698;-6903;21544
Mali;MLI;2021;3;predicted;12836;13765;929;7627;-7263;22747
Mali;MLI;2021;4;predicted;12593;13562;968;8595;-6701;24250
Mali;MLI;2021;5;predicted;12415;13054;638;9233;-6758;24690
Mali;MLI;2021;6;predicted;12416;13073;656;9890;-6550;26173
Mali;MLI;2021;7;predicted;12562;13429;868;10757;-6469;27377
Mali;MLI;2021;8;predicted;12686;13212;525;11283;-5988;27501
Mali;MLI;2021;9;predicted;12695;12799;103;11386;-6793;28476
Mali;MLI;2021;10;predicted;12773;12659;-115;11271;-7062;29604
Mali;MLI;2021;11;predicted;13081;13374;293;11564;-7976;29835
Mali;MLI;2021;12;predicted;13238;14026;789;12352;-8014;31138
Malta;MLT;2020;1;reported;368;395;27;27;2;50
Malta;MLT;2020;2;reported;373;317;-56;-30;-69;6
Malta;MLT;2020;3;reported;343;376;33;3;-45;45
Malta;MLT;2020;4;reported;308;325;17;20;-32;67
Malta;MLT;2020;5;reported;288;295;7;27;-31;79
Malta;MLT;2020;6;reported;276;254;-22;5;-59;62
Malta;MLT;2020;7;reported;275;294;19;24;-45;85
Malta;MLT;2020;8;reported;273;334;61;84;13;151
Malta;MLT;2020;9;reported;266;305;39;123;50;193
Malta;MLT;2020;10;reported;277;325;48;171;95;243
Malta;MLT;2020;11;reported;311;394;83;255;173;328
Malta;MLT;2020;12;reported;374;470;96;351;267;429
Malta;MLT;2021;1;reported;375;428;53;404;316;485
Malta;MLT;2021;2;reported;380;403;23;427;327;524
Malta;MLT;2021;3;reported;350;426;76;502;403;604
